Building,Abbreviation,RoomType,BuildingType,Gender,TimeStamp,BedsAvailable
Olympic / Centennial,OC,Deluxe Triple,Dorm,Female,2025-02-18T12:00:00Z,967
Olympic / Centennial,OC,Deluxe Triple,Dorm,Female,2025-02-18T13:00:00Z,961
Olympic / Centennial,OC,Deluxe Triple,Dorm,Female,2025-02-18T14:00:00Z,942
Olympic / Centennial,OC,Deluxe Triple,Dorm,Female,2025-02-18T15:00:00Z,932
Olympic / Centennial,OC,Deluxe Triple,Dorm,Female,2025-02-18T16:00:00Z,923
Olympic / Centennial,OC,Deluxe Triple,Dorm,Female,2025-02-19T10:00:00Z,907
Olympic / Centennial,OC,Deluxe Triple,Dorm,Female,2025-02-19T11:00:00Z,899
Olympic / Centennial,OC,Deluxe Triple,Dorm,Female,2025-02-19T12:00:00Z,875
Olympic / Centennial,OC,Deluxe Triple,Dorm,Female,2025-02-19T13:00:00Z,858
Olympic / Centennial,OC,Deluxe Triple,Dorm,Female,2025-02-19T15:00:00Z,823
Olympic / Centennial,OC,Deluxe Triple,Dorm,Gender Inclusive,2025-02-18T09:00:00Z,81
Olympic / Centennial,OC,Deluxe Triple,Dorm,Gender Inclusive,2025-02-18T10:00:00Z,81
Olympic / Centennial,OC,Deluxe Triple,Dorm,Gender Inclusive,2025-02-18T11:00:00Z,80
Olympic / Centennial,OC,Deluxe Triple,Dorm,Gender Inclusive,2025-02-18T12:00:00Z,71
Olympic / Centennial,OC,Deluxe Triple,Dorm,Gender Inclusive,2025-02-18T13:00:00Z,68
Olympic / Centennial,OC,Deluxe Triple,Dorm,Gender Inclusive,2025-02-18T14:00:00Z,66
Olympic / Centennial,OC,Deluxe Triple,Dorm,Gender Inclusive,2025-02-18T15:00:00Z,66
Olympic / Centennial,OC,Deluxe Triple,Dorm,Gender Inclusive,2025-02-18T16:00:00Z,66
Olympic / Centennial,OC,Deluxe Triple,Dorm,Gender Inclusive,2025-02-19T10:00:00Z,66
Olympic / Centennial,OC,Deluxe Triple,Dorm,Gender Inclusive,2025-02-19T11:00:00Z,63
Olympic / Centennial,OC,Deluxe Triple,Dorm,Gender Inclusive,2025-02-19T12:00:00Z,60
Olympic / Centennial,OC,Deluxe Triple,Dorm,Gender Inclusive,2025-02-19T13:00:00Z,60
Olympic / Centennial,OC,Deluxe Triple,Dorm,Gender Inclusive,2025-02-19T15:00:00Z,51
Olympic / Centennial,OC,Deluxe Triple,Dorm,Male,2025-02-18T09:00:00Z,594
Olympic / Centennial,OC,Deluxe Triple,Dorm,Male,2025-02-18T10:00:00Z,582
Olympic / Centennial,OC,Deluxe Triple,Dorm,Male,2025-02-18T11:00:00Z,571
Olympic / Centennial,OC,Deluxe Triple,Dorm,Male,2025-02-18T12:00:00Z,549
Olympic / Centennial,OC,Deluxe Triple,Dorm,Male,2025-02-18T13:00:00Z,544
Olympic / Centennial,OC,Deluxe Triple,Dorm,Male,2025-02-18T14:00:00Z,538
Olympic / Centennial,OC,Deluxe Triple,Dorm,Male,2025-02-18T15:00:00Z,528
Olympic / Centennial,OC,Deluxe Triple,Dorm,Male,2025-02-18T16:00:00Z,514
Olympic / Centennial,OC,Deluxe Triple,Dorm,Male,2025-02-19T10:00:00Z,506
Olympic / Centennial,OC,Deluxe Triple,Dorm,Male,2025-02-19T11:00:00Z,503
Olympic / Centennial,OC,Deluxe Triple,Dorm,Male,2025-02-19T12:00:00Z,494
Olympic / Centennial,OC,Deluxe Triple,Dorm,Male,2025-02-19T13:00:00Z,487
Olympic / Centennial,OC,Deluxe Triple,Dorm,Male,2025-02-19T15:00:00Z,472
Rieber Hall,RIE,Classic Triple,Dorm,Female,2025-02-18T09:00:00Z,567
Rieber Hall,RIE,Classic Triple,Dorm,Female,2025-02-18T10:00:00Z,564
Rieber Hall,RIE,Classic Triple,Dorm,Female,2025-02-18T11:00:00Z,564
Rieber Hall,RIE,Classic Triple,Dorm,Female,2025-02-18T12:00:00Z,559
Rieber Hall,RIE,Classic Triple,Dorm,Female,2025-02-18T13:00:00Z,559
Rieber Hall,RIE,Classic Triple,Dorm,Female,2025-02-18T14:00:00Z,556
Rieber Hall,RIE,Classic Triple,Dorm,Female,2025-02-18T15:00:00Z,556
Rieber Hall,RIE,Classic Triple,Dorm,Female,2025-02-18T16:00:00Z,556
Rieber Hall,RIE,Classic Triple,Dorm,Female,2025-02-19T10:00:00Z,554
Rieber Hall,RIE,Classic Triple,Dorm,Female,2025-02-19T11:00:00Z,554
Rieber Hall,RIE,Classic Triple,Dorm,Female,2025-02-19T12:00:00Z,554
Rieber Hall,RIE,Classic Triple,Dorm,Female,2025-02-19T13:00:00Z,554
Rieber Hall,RIE,Classic Triple,Dorm,Female,2025-02-19T15:00:00Z,551
Rieber Hall,RIE,Classic Triple,Dorm,Gender Inclusive,2025-02-18T09:00:00Z,48
Rieber Hall,RIE,Classic Triple,Dorm,Gender Inclusive,2025-02-18T10:00:00Z,48
Rieber Hall,RIE,Classic Triple,Dorm,Gender Inclusive,2025-02-18T11:00:00Z,48
Rieber Hall,RIE,Classic Triple,Dorm,Gender Inclusive,2025-02-18T12:00:00Z,48
Rieber Hall,RIE,Classic Triple,Dorm,Gender Inclusive,2025-02-18T13:00:00Z,48
Rieber Hall,RIE,Classic Triple,Dorm,Gender Inclusive,2025-02-18T14:00:00Z,48
Rieber Hall,RIE,Classic Triple,Dorm,Gender Inclusive,2025-02-18T15:00:00Z,48
Rieber Hall,RIE,Classic Triple,Dorm,Gender Inclusive,2025-02-18T16:00:00Z,48
Rieber Hall,RIE,Classic Triple,Dorm,Gender Inclusive,2025-02-19T10:00:00Z,48
Rieber Hall,RIE,Classic Triple,Dorm,Gender Inclusive,2025-02-19T11:00:00Z,48
Rieber Hall,RIE,Classic Triple,Dorm,Gender Inclusive,2025-02-19T12:00:00Z,48
Rieber Hall,RIE,Classic Triple,Dorm,Gender Inclusive,2025-02-19T13:00:00Z,48
Rieber Hall,RIE,Classic Triple,Dorm,Gender Inclusive,2025-02-19T15:00:00Z,48
Rieber Hall,RIE,Classic Triple,Dorm,Male,2025-02-18T09:00:00Z,381
Rieber Hall,RIE,Classic Triple,Dorm,Male,2025-02-18T10:00:00Z,381
Rieber Hall,RIE,Classic Triple,Dorm,Male,2025-02-18T11:00:00Z,381
Rieber Hall,RIE,Classic Triple,Dorm,Male,2025-02-18T12:00:00Z,380
Rieber Hall,RIE,Classic Triple,Dorm,Male,2025-02-18T13:00:00Z,380
Rieber Hall,RIE,Classic Triple,Dorm,Male,2025-02-18T14:00:00Z,380
Rieber Hall,RIE,Classic Triple,Dorm,Male,2025-02-18T15:00:00Z,380
Rieber Hall,RIE,Classic Triple,Dorm,Male,2025-02-18T16:00:00Z,377
Rieber Hall,RIE,Classic Triple,Dorm,Male,2025-02-19T10:00:00Z,377
Rieber Hall,RIE,Classic Triple,Dorm,Male,2025-02-19T11:00:00Z,377
Rieber Hall,RIE,Classic Triple,Dorm,Male,2025-02-19T12:00:00Z,377
Rieber Hall,RIE,Classic Triple,Dorm,Male,2025-02-19T13:00:00Z,376
Rieber Hall,RIE,Classic Triple,Dorm,Male,2025-02-19T15:00:00Z,372
Rieber Terrace,RT,Plaza Triple/Private Bath,Dorm,Female,2025-02-18T09:00:00Z,21
Rieber Terrace,RT,Plaza Triple/Private Bath,Dorm,Female,2025-02-18T10:00:00Z,15
Rieber Terrace,RT,Plaza Triple/Private Bath,Dorm,Female,2025-02-18T11:00:00Z,15
Rieber Terrace,RT,Plaza Triple/Private Bath,Dorm,Female,2025-02-18T12:00:00Z,12
Rieber Terrace,RT,Plaza Triple/Private Bath,Dorm,Female,2025-02-18T13:00:00Z,12
Rieber Terrace,RT,Plaza Triple/Private Bath,Dorm,Female,2025-02-18T14:00:00Z,12
Rieber Terrace,RT,Plaza Triple/Private Bath,Dorm,Female,2025-02-18T15:00:00Z,8
Rieber Terrace,RT,Plaza Triple/Private Bath,Dorm,Female,2025-02-18T16:00:00Z,8
Rieber Terrace,RT,Plaza Triple/Private Bath,Dorm,Female,2025-02-19T10:00:00Z,3
Rieber Terrace,RT,Plaza Triple/Private Bath,Dorm,Female,2025-02-19T11:00:00Z,3
Rieber Terrace,RT,Plaza Triple/Private Bath,Dorm,Female,2025-02-19T12:00:00Z,3
Rieber Terrace,RT,Plaza Triple/Private Bath,Dorm,Female,2025-02-19T13:00:00Z,2
Rieber Terrace,RT,Plaza Triple/Private Bath,Dorm,Female,2025-02-19T15:00:00Z,1
Rieber Terrace,RT,Plaza Triple/Private Bath,Dorm,Male,2025-02-18T09:00:00Z,15
Rieber Terrace,RT,Plaza Triple/Private Bath,Dorm,Male,2025-02-18T10:00:00Z,13
Rieber Terrace,RT,Plaza Triple/Private Bath,Dorm,Male,2025-02-18T11:00:00Z,13
Rieber Terrace,RT,Plaza Triple/Private Bath,Dorm,Male,2025-02-18T12:00:00Z,7
Rieber Terrace,RT,Plaza Triple/Private Bath,Dorm,Male,2025-02-18T13:00:00Z,7
Rieber Terrace,RT,Plaza Triple/Private Bath,Dorm,Male,2025-02-18T14:00:00Z,7
Rieber Terrace,RT,Plaza Triple/Private Bath,Dorm,Male,2025-02-18T15:00:00Z,7
Rieber Terrace,RT,Plaza Triple/Private Bath,Dorm,Male,2025-02-18T16:00:00Z,6
Rieber Terrace,RT,Plaza Triple/Private Bath,Dorm,Male,2025-02-19T10:00:00Z,6
Rieber Terrace,RT,Plaza Triple/Private Bath,Dorm,Male,2025-02-19T11:00:00Z,5
Rieber Terrace,RT,Plaza Triple/Private Bath,Dorm,Male,2025-02-19T12:00:00Z,1
Rieber Terrace,RT,Plaza Triple/Private Bath,Dorm,Male,2025-02-19T13:00:00Z,0
Rieber Terrace,RT,Plaza Triple/Private Bath,Dorm,Male,2025-02-19T15:00:00Z,3
Rieber Terrace,RT,Plaza Triple/Shared Bath,Dorm,Female,2025-02-18T09:00:00Z,438
Rieber Terrace,RT,Plaza Triple/Shared Bath,Dorm,Female,2025-02-18T10:00:00Z,434
Rieber Terrace,RT,Plaza Triple/Shared Bath,Dorm,Female,2025-02-18T11:00:00Z,432
Rieber Terrace,RT,Plaza Triple/Shared Bath,Dorm,Female,2025-02-18T12:00:00Z,429
Rieber Terrace,RT,Plaza Triple/Shared Bath,Dorm,Female,2025-02-18T13:00:00Z,429
Rieber Terrace,RT,Plaza Triple/Shared Bath,Dorm,Female,2025-02-18T14:00:00Z,420
Rieber Terrace,RT,Plaza Triple/Shared Bath,Dorm,Female,2025-02-18T15:00:00Z,420
Rieber Terrace,RT,Plaza Triple/Shared Bath,Dorm,Female,2025-02-18T16:00:00Z,418
Rieber Terrace,RT,Plaza Triple/Shared Bath,Dorm,Female,2025-02-19T10:00:00Z,418
Rieber Terrace,RT,Plaza Triple/Shared Bath,Dorm,Female,2025-02-19T11:00:00Z,418
Rieber Terrace,RT,Plaza Triple/Shared Bath,Dorm,Female,2025-02-19T12:00:00Z,418
Rieber Terrace,RT,Plaza Triple/Shared Bath,Dorm,Female,2025-02-19T13:00:00Z,415
Rieber Terrace,RT,Plaza Triple/Shared Bath,Dorm,Female,2025-02-19T15:00:00Z,401
Rieber Terrace,RT,Plaza Triple/Shared Bath,Dorm,Gender Inclusive,2025-02-18T09:00:00Z,36
Rieber Terrace,RT,Plaza Triple/Shared Bath,Dorm,Gender Inclusive,2025-02-18T10:00:00Z,36
Rieber Terrace,RT,Plaza Triple/Shared Bath,Dorm,Gender Inclusive,2025-02-18T11:00:00Z,36
Rieber Terrace,RT,Plaza Triple/Shared Bath,Dorm,Gender Inclusive,2025-02-18T12:00:00Z,36
Rieber Terrace,RT,Plaza Triple/Shared Bath,Dorm,Gender Inclusive,2025-02-18T13:00:00Z,36
Rieber Terrace,RT,Plaza Triple/Shared Bath,Dorm,Gender Inclusive,2025-02-18T14:00:00Z,36
Rieber Terrace,RT,Plaza Triple/Shared Bath,Dorm,Gender Inclusive,2025-02-18T15:00:00Z,36
Rieber Terrace,RT,Plaza Triple/Shared Bath,Dorm,Gender Inclusive,2025-02-18T16:00:00Z,36
Rieber Terrace,RT,Plaza Triple/Shared Bath,Dorm,Gender Inclusive,2025-02-19T10:00:00Z,36
Rieber Terrace,RT,Plaza Triple/Shared Bath,Dorm,Gender Inclusive,2025-02-19T11:00:00Z,36
Rieber Terrace,RT,Plaza Triple/Shared Bath,Dorm,Gender Inclusive,2025-02-19T12:00:00Z,36
Rieber Terrace,RT,Plaza Triple/Shared Bath,Dorm,Gender Inclusive,2025-02-19T13:00:00Z,36
Rieber Terrace,RT,Plaza Triple/Shared Bath,Dorm,Gender Inclusive,2025-02-19T15:00:00Z,36
Rieber Terrace,RT,Plaza Triple/Shared Bath,Dorm,Male,2025-02-18T09:00:00Z,270
Rieber Terrace,RT,Plaza Triple/Shared Bath,Dorm,Male,2025-02-18T10:00:00Z,267
Rieber Terrace,RT,Plaza Triple/Shared Bath,Dorm,Male,2025-02-18T11:00:00Z,267
Rieber Terrace,RT,Plaza Triple/Shared Bath,Dorm,Male,2025-02-18T12:00:00Z,265
Rieber Terrace,RT,Plaza Triple/Shared Bath,Dorm,Male,2025-02-18T13:00:00Z,265
Rieber Terrace,RT,Plaza Triple/Shared Bath,Dorm,Male,2025-02-18T14:00:00Z,262
Rieber Terrace,RT,Plaza Triple/Shared Bath,Dorm,Male,2025-02-18T15:00:00Z,262
Rieber Terrace,RT,Plaza Triple/Shared Bath,Dorm,Male,2025-02-18T16:00:00Z,262
Rieber Terrace,RT,Plaza Triple/Shared Bath,Dorm,Male,2025-02-19T10:00:00Z,261
Rieber Terrace,RT,Plaza Triple/Shared Bath,Dorm,Male,2025-02-19T11:00:00Z,261
Rieber Terrace,RT,Plaza Triple/Shared Bath,Dorm,Male,2025-02-19T12:00:00Z,261
Rieber Terrace,RT,Plaza Triple/Shared Bath,Dorm,Male,2025-02-19T13:00:00Z,260
Rieber Terrace,RT,Plaza Triple/Shared Bath,Dorm,Male,2025-02-19T15:00:00Z,257
Rieber Vista,RV,Plaza Triple/Private Bath,Dorm,Female,2025-02-18T09:00:00Z,3
Rieber Vista,RV,Plaza Triple/Private Bath,Dorm,Female,2025-02-18T10:00:00Z,0
Rieber Vista,RV,Plaza Triple/Private Bath,Dorm,Female,2025-02-18T11:00:00Z,0
Rieber Vista,RV,Plaza Triple/Private Bath,Dorm,Female,2025-02-18T12:00:00Z,0
Rieber Vista,RV,Plaza Triple/Private Bath,Dorm,Female,2025-02-18T13:00:00Z,0
Rieber Vista,RV,Plaza Triple/Private Bath,Dorm,Female,2025-02-18T14:00:00Z,0
Rieber Vista,RV,Plaza Triple/Private Bath,Dorm,Female,2025-02-18T15:00:00Z,0
Rieber Vista,RV,Plaza Triple/Private Bath,Dorm,Female,2025-02-18T16:00:00Z,0
Rieber Vista,RV,Plaza Triple/Private Bath,Dorm,Female,2025-02-19T10:00:00Z,0
Rieber Vista,RV,Plaza Triple/Private Bath,Dorm,Female,2025-02-19T11:00:00Z,0
Rieber Vista,RV,Plaza Triple/Private Bath,Dorm,Female,2025-02-19T12:00:00Z,0
Rieber Vista,RV,Plaza Triple/Private Bath,Dorm,Female,2025-02-19T13:00:00Z,0
Rieber Vista,RV,Plaza Triple/Private Bath,Dorm,Female,2025-02-19T15:00:00Z,0
Rieber Vista,RV,Plaza Triple/Private Bath,Dorm,Male,2025-02-18T09:00:00Z,3
Rieber Vista,RV,Plaza Triple/Private Bath,Dorm,Male,2025-02-18T10:00:00Z,3
Rieber Vista,RV,Plaza Triple/Private Bath,Dorm,Male,2025-02-18T11:00:00Z,0
Rieber Vista,RV,Plaza Triple/Private Bath,Dorm,Male,2025-02-18T12:00:00Z,0
Rieber Vista,RV,Plaza Triple/Private Bath,Dorm,Male,2025-02-18T13:00:00Z,0
Rieber Vista,RV,Plaza Triple/Private Bath,Dorm,Male,2025-02-18T14:00:00Z,0
Rieber Vista,RV,Plaza Triple/Private Bath,Dorm,Male,2025-02-18T15:00:00Z,0
Rieber Vista,RV,Plaza Triple/Private Bath,Dorm,Male,2025-02-18T16:00:00Z,0
Rieber Vista,RV,Plaza Triple/Private Bath,Dorm,Male,2025-02-19T10:00:00Z,0
Rieber Vista,RV,Plaza Triple/Private Bath,Dorm,Male,2025-02-19T11:00:00Z,0
Rieber Vista,RV,Plaza Triple/Private Bath,Dorm,Male,2025-02-19T12:00:00Z,0
Rieber Vista,RV,Plaza Triple/Private Bath,Dorm,Male,2025-02-19T13:00:00Z,0
Rieber Vista,RV,Plaza Triple/Private Bath,Dorm,Male,2025-02-19T15:00:00Z,0
Rieber Vista,RV,Plaza Triple/Shared Bath,Dorm,Female,2025-02-18T09:00:00Z,408
Rieber Vista,RV,Plaza Triple/Shared Bath,Dorm,Female,2025-02-18T10:00:00Z,408
Rieber Vista,RV,Plaza Triple/Shared Bath,Dorm,Female,2025-02-18T11:00:00Z,397
Rieber Vista,RV,Plaza Triple/Shared Bath,Dorm,Female,2025-02-18T12:00:00Z,390
Rieber Vista,RV,Plaza Triple/Shared Bath,Dorm,Female,2025-02-18T13:00:00Z,384
Rieber Vista,RV,Plaza Triple/Shared Bath,Dorm,Female,2025-02-18T14:00:00Z,384
Rieber Vista,RV,Plaza Triple/Shared Bath,Dorm,Female,2025-02-18T15:00:00Z,383
Rieber Vista,RV,Plaza Triple/Shared Bath,Dorm,Female,2025-02-18T16:00:00Z,383
Rieber Vista,RV,Plaza Triple/Shared Bath,Dorm,Female,2025-02-19T10:00:00Z,380
Rieber Vista,RV,Plaza Triple/Shared Bath,Dorm,Female,2025-02-19T11:00:00Z,380
Rieber Vista,RV,Plaza Triple/Shared Bath,Dorm,Female,2025-02-19T12:00:00Z,379
Rieber Vista,RV,Plaza Triple/Shared Bath,Dorm,Female,2025-02-19T13:00:00Z,379
Rieber Vista,RV,Plaza Triple/Shared Bath,Dorm,Female,2025-02-19T15:00:00Z,375
Rieber Vista,RV,Plaza Triple/Shared Bath,Dorm,Gender Inclusive,2025-02-18T09:00:00Z,30
Rieber Vista,RV,Plaza Triple/Shared Bath,Dorm,Gender Inclusive,2025-02-18T10:00:00Z,30
Rieber Vista,RV,Plaza Triple/Shared Bath,Dorm,Gender Inclusive,2025-02-18T11:00:00Z,30
Rieber Vista,RV,Plaza Triple/Shared Bath,Dorm,Gender Inclusive,2025-02-18T12:00:00Z,30
Rieber Vista,RV,Plaza Triple/Shared Bath,Dorm,Gender Inclusive,2025-02-18T13:00:00Z,30
Rieber Vista,RV,Plaza Triple/Shared Bath,Dorm,Gender Inclusive,2025-02-18T14:00:00Z,30
Rieber Vista,RV,Plaza Triple/Shared Bath,Dorm,Gender Inclusive,2025-02-18T15:00:00Z,30
Rieber Vista,RV,Plaza Triple/Shared Bath,Dorm,Gender Inclusive,2025-02-18T16:00:00Z,30
Rieber Vista,RV,Plaza Triple/Shared Bath,Dorm,Gender Inclusive,2025-02-19T10:00:00Z,30
Rieber Vista,RV,Plaza Triple/Shared Bath,Dorm,Gender Inclusive,2025-02-19T11:00:00Z,30
Rieber Vista,RV,Plaza Triple/Shared Bath,Dorm,Gender Inclusive,2025-02-19T12:00:00Z,30
Rieber Vista,RV,Plaza Triple/Shared Bath,Dorm,Gender Inclusive,2025-02-19T13:00:00Z,30
Rieber Vista,RV,Plaza Triple/Shared Bath,Dorm,Gender Inclusive,2025-02-19T15:00:00Z,30
Rieber Vista,RV,Plaza Triple/Shared Bath,Dorm,Male,2025-02-18T09:00:00Z,252
Rieber Vista,RV,Plaza Triple/Shared Bath,Dorm,Male,2025-02-18T10:00:00Z,252
Rieber Vista,RV,Plaza Triple/Shared Bath,Dorm,Male,2025-02-18T11:00:00Z,252
Rieber Vista,RV,Plaza Triple/Shared Bath,Dorm,Male,2025-02-18T12:00:00Z,252
Rieber Vista,RV,Plaza Triple/Shared Bath,Dorm,Male,2025-02-18T13:00:00Z,252
Rieber Vista,RV,Plaza Triple/Shared Bath,Dorm,Male,2025-02-18T14:00:00Z,250
Rieber Vista,RV,Plaza Triple/Shared Bath,Dorm,Male,2025-02-18T15:00:00Z,250
Rieber Vista,RV,Plaza Triple/Shared Bath,Dorm,Male,2025-02-18T16:00:00Z,250
Rieber Vista,RV,Plaza Triple/Shared Bath,Dorm,Male,2025-02-19T10:00:00Z,250
Rieber Vista,RV,Plaza Triple/Shared Bath,Dorm,Male,2025-02-19T11:00:00Z,250
Rieber Vista,RV,Plaza Triple/Shared Bath,Dorm,Male,2025-02-19T12:00:00Z,250
Rieber Vista,RV,Plaza Triple/Shared Bath,Dorm,Male,2025-02-19T13:00:00Z,249
Rieber Vista,RV,Plaza Triple/Shared Bath,Dorm,Male,2025-02-19T15:00:00Z,244
Saxon Suites,SAX,Suite Triple/Shared Bath,Dorm,Female,2025-02-18T09:00:00Z,258
Saxon Suites,SAX,Suite Triple/Shared Bath,Dorm,Female,2025-02-18T10:00:00Z,249
Saxon Suites,SAX,Suite Triple/Shared Bath,Dorm,Female,2025-02-18T11:00:00Z,241
Saxon Suites,SAX,Suite Triple/Shared Bath,Dorm,Female,2025-02-18T12:00:00Z,238
Saxon Suites,SAX,Suite Triple/Shared Bath,Dorm,Female,2025-02-18T13:00:00Z,238
Saxon Suites,SAX,Suite Triple/Shared Bath,Dorm,Female,2025-02-18T14:00:00Z,231
Saxon Suites,SAX,Suite Triple/Shared Bath,Dorm,Female,2025-02-18T15:00:00Z,232
Saxon Suites,SAX,Suite Triple/Shared Bath,Dorm,Female,2025-02-18T16:00:00Z,231
Saxon Suites,SAX,Suite Triple/Shared Bath,Dorm,Female,2025-02-19T10:00:00Z,221
Saxon Suites,SAX,Suite Triple/Shared Bath,Dorm,Female,2025-02-19T11:00:00Z,215
Saxon Suites,SAX,Suite Triple/Shared Bath,Dorm,Female,2025-02-19T12:00:00Z,213
Saxon Suites,SAX,Suite Triple/Shared Bath,Dorm,Female,2025-02-19T13:00:00Z,200
Saxon Suites,SAX,Suite Triple/Shared Bath,Dorm,Female,2025-02-19T15:00:00Z,195
Saxon Suites,SAX,Suite Triple/Shared Bath,Dorm,Gender Inclusive,2025-02-18T09:00:00Z,18
Saxon Suites,SAX,Suite Triple/Shared Bath,Dorm,Gender Inclusive,2025-02-18T10:00:00Z,18
Saxon Suites,SAX,Suite Triple/Shared Bath,Dorm,Gender Inclusive,2025-02-18T11:00:00Z,18
Saxon Suites,SAX,Suite Triple/Shared Bath,Dorm,Gender Inclusive,2025-02-18T12:00:00Z,18
Saxon Suites,SAX,Suite Triple/Shared Bath,Dorm,Gender Inclusive,2025-02-18T13:00:00Z,16
Saxon Suites,SAX,Suite Triple/Shared Bath,Dorm,Gender Inclusive,2025-02-18T14:00:00Z,14
Saxon Suites,SAX,Suite Triple/Shared Bath,Dorm,Gender Inclusive,2025-02-18T15:00:00Z,6
Saxon Suites,SAX,Suite Triple/Shared Bath,Dorm,Gender Inclusive,2025-02-18T16:00:00Z,6
Saxon Suites,SAX,Suite Triple/Shared Bath,Dorm,Gender Inclusive,2025-02-19T10:00:00Z,0
Saxon Suites,SAX,Suite Triple/Shared Bath,Dorm,Gender Inclusive,2025-02-19T11:00:00Z,0
Saxon Suites,SAX,Suite Triple/Shared Bath,Dorm,Gender Inclusive,2025-02-19T12:00:00Z,0
Saxon Suites,SAX,Suite Triple/Shared Bath,Dorm,Gender Inclusive,2025-02-19T13:00:00Z,0
Saxon Suites,SAX,Suite Triple/Shared Bath,Dorm,Gender Inclusive,2025-02-19T15:00:00Z,0
Saxon Suites,SAX,Suite Triple/Shared Bath,Dorm,Male,2025-02-18T09:00:00Z,150
Saxon Suites,SAX,Suite Triple/Shared Bath,Dorm,Male,2025-02-18T10:00:00Z,138
Saxon Suites,SAX,Suite Triple/Shared Bath,Dorm,Male,2025-02-18T11:00:00Z,119
Saxon Suites,SAX,Suite Triple/Shared Bath,Dorm,Male,2025-02-18T12:00:00Z,113
Saxon Suites,SAX,Suite Triple/Shared Bath,Dorm,Male,2025-02-18T13:00:00Z,107
Saxon Suites,SAX,Suite Triple/Shared Bath,Dorm,Male,2025-02-18T14:00:00Z,107
Saxon Suites,SAX,Suite Triple/Shared Bath,Dorm,Male,2025-02-18T15:00:00Z,107
Saxon Suites,SAX,Suite Triple/Shared Bath,Dorm,Male,2025-02-18T16:00:00Z,100
Saxon Suites,SAX,Suite Triple/Shared Bath,Dorm,Male,2025-02-19T10:00:00Z,88
Saxon Suites,SAX,Suite Triple/Shared Bath,Dorm,Male,2025-02-19T11:00:00Z,80
Saxon Suites,SAX,Suite Triple/Shared Bath,Dorm,Male,2025-02-19T12:00:00Z,80
Saxon Suites,SAX,Suite Triple/Shared Bath,Dorm,Male,2025-02-19T13:00:00Z,62
Saxon Suites,SAX,Suite Triple/Shared Bath,Dorm,Male,2025-02-19T15:00:00Z,54
Sproul Hall,SPR,Classic Triple,Dorm,Female,2025-02-18T09:00:00Z,579
Sproul Hall,SPR,Classic Triple,Dorm,Female,2025-02-18T10:00:00Z,571
Sproul Hall,SPR,Classic Triple,Dorm,Female,2025-02-18T11:00:00Z,563
Sproul Hall,SPR,Classic Triple,Dorm,Female,2025-02-18T12:00:00Z,554
Sproul Hall,SPR,Classic Triple,Dorm,Female,2025-02-18T13:00:00Z,540
Sproul Hall,SPR,Classic Triple,Dorm,Female,2025-02-18T14:00:00Z,540
Sproul Hall,SPR,Classic Triple,Dorm,Female,2025-02-18T15:00:00Z,535
Sproul Hall,SPR,Classic Triple,Dorm,Female,2025-02-18T16:00:00Z,532
Sproul Hall,SPR,Classic Triple,Dorm,Female,2025-02-19T10:00:00Z,530
Sproul Hall,SPR,Classic Triple,Dorm,Female,2025-02-19T11:00:00Z,529
Sproul Hall,SPR,Classic Triple,Dorm,Female,2025-02-19T12:00:00Z,526
Sproul Hall,SPR,Classic Triple,Dorm,Female,2025-02-19T13:00:00Z,525
Sproul Hall,SPR,Classic Triple,Dorm,Female,2025-02-19T15:00:00Z,524
Sproul Hall,SPR,Classic Triple,Dorm,Gender Inclusive,2025-02-18T09:00:00Z,51
Sproul Hall,SPR,Classic Triple,Dorm,Gender Inclusive,2025-02-18T10:00:00Z,51
Sproul Hall,SPR,Classic Triple,Dorm,Gender Inclusive,2025-02-18T11:00:00Z,51
Sproul Hall,SPR,Classic Triple,Dorm,Gender Inclusive,2025-02-18T12:00:00Z,51
Sproul Hall,SPR,Classic Triple,Dorm,Gender Inclusive,2025-02-18T13:00:00Z,48
Sproul Hall,SPR,Classic Triple,Dorm,Gender Inclusive,2025-02-18T14:00:00Z,41
Sproul Hall,SPR,Classic Triple,Dorm,Gender Inclusive,2025-02-18T15:00:00Z,41
Sproul Hall,SPR,Classic Triple,Dorm,Gender Inclusive,2025-02-18T16:00:00Z,41
Sproul Hall,SPR,Classic Triple,Dorm,Gender Inclusive,2025-02-19T10:00:00Z,38
Sproul Hall,SPR,Classic Triple,Dorm,Gender Inclusive,2025-02-19T11:00:00Z,38
Sproul Hall,SPR,Classic Triple,Dorm,Gender Inclusive,2025-02-19T12:00:00Z,38
Sproul Hall,SPR,Classic Triple,Dorm,Gender Inclusive,2025-02-19T13:00:00Z,38
Sproul Hall,SPR,Classic Triple,Dorm,Gender Inclusive,2025-02-19T15:00:00Z,38
Sproul Hall,SPR,Classic Triple,Dorm,Male,2025-02-18T09:00:00Z,369
Sproul Hall,SPR,Classic Triple,Dorm,Male,2025-02-18T10:00:00Z,360
Sproul Hall,SPR,Classic Triple,Dorm,Male,2025-02-18T11:00:00Z,359
Sproul Hall,SPR,Classic Triple,Dorm,Male,2025-02-18T12:00:00Z,356
Sproul Hall,SPR,Classic Triple,Dorm,Male,2025-02-18T13:00:00Z,353
Sproul Hall,SPR,Classic Triple,Dorm,Male,2025-02-18T14:00:00Z,353
Sproul Hall,SPR,Classic Triple,Dorm,Male,2025-02-18T15:00:00Z,351
